file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
output_COI.txt	P	chr14|1661154	0.237848872	0.246142	0.04704	0.054021	0.29025335
output_COI.txt	P	chr14|1663902	0.172079529	0.176816	0.03729	0.041069	0.225441
output_COI.txt	P	chr14|1665655	0.919094906	0.9343845	0.1055	0.8997754	0.958796
output_COI.txt	P	chr14|1671322	0.950952289	0.969161	0.11028	0.55978925	0.990122
output_COI.txt	P	chr14|1671537	0.55524243	0.5698735	0.09379	0.109171	0.61694625
output_COI.txt	P	chr14|1694073	0.962056409	0.97664	0.10013	0.804241	0.989963
output_COI.txt	P	chr14|1745284	0.072090335	0.07426	0.01799	0.030126	0.10739
output_COI.txt	P	chr14|1745506	0.04175442	0.042155	0.01151	0.002989	0.061046
output_COI.txt	P	chr14|1775107	0.091134544	0.093547	0.01913	0.028285	0.120777925
output_COI.txt	P	chr14|1792962	0.384600427	0.396697	0.07283	0.060914	0.44556305
output_COI.txt	P	chr14|1798787	0.054541252	0.05388	0.01648	0.011579	0.080592
output_COI.txt	P	chr14|1817108	0.644558228	0.671316	0.12555	0.117128	0.722279
output_COI.txt	P	chr14|1823182	0.067699758	0.067462	0.01677	0.008993	0.096309
output_COI.txt	P	chr14|1853594	0.356950372	0.371699	0.06984	0.078925	0.422051
output_COI.txt	P	chr14|1956202	0.372779289	0.387252	0.07092	0.055084	0.435584
output_COI.txt	P	chr14|1956408	0.37230238	0.385172	0.06801	0.072608	0.431134
output_COI.txt	P	chr14|2000031	0.147310677	0.152335	0.03373	0.029749	0.18731
output_COI.txt	P	chr14|2000415	0.05255447	0.0521735	0.01444	0.0106319	0.077831
output_COI.txt	P	chr14|2070946	0.211424527	0.219353	0.04473	0.020377	0.2594408
output_COI.txt	P	chr14|2098642	0.193033759	0.2003695	0.03833	0.038696	0.238806
output_COI.txt	P	chr14|2124198	0.217284248	0.223362	0.04239	0.050944	0.260942
output_COI.txt	P	chr14|2128849	0.825590339	0.843954	0.11779	0.246307	0.882950425
output_COI.txt	P	chr14|2144375	0.028667203	0.028069	0.00997	0.009942225	0.050769
output_COI.txt	P	chr14|2160961	0.801884803	0.8253985	0.11662	0.201433	0.859206
output_COI.txt	P	chr14|2169240	0.235724364	0.244302	0.04965	0.045196	0.289337
output_COI.txt	P	chr14|2196699	0.252354314	0.264653	0.05195	0.030868	0.300129
output_COI.txt	P	chr14|2267836	0.096481755	0.099408	0.02291	0.019711275	0.130901
output_COI.txt	P	chr14|2331595	0.047725169	0.046468	0.01491	0.018287	0.077629
output_COI.txt	P	chr14|2342241	0.217632441	0.224653	0.04543	0.036997	0.266618575
output_COI.txt	P	chr14|2351869	0.103292095	0.106345	0.02353	0.023427	0.139849
output_COI.txt	P	chr14|2442547	0.192058019	0.199475	0.04032	0.027041	0.238454
output_COI.txt	P	chr14|2521956	0.143233837	0.148058	0.03126	0.023549	0.18151565
output_COI.txt	P	chr14|2540639	0.606669247	0.624798	0.10101	0.113461	0.683143
output_COI.txt	P	chr14|2602038	0.051445933	0.052325	0.01547	0.014919	0.0786578
output_COI.txt	P	chr14|2619811	0.915537716	0.923608	0.06954	0.890682	0.971034
output_COI.txt	P	chr14|2625887	0.076799489	0.077645	0.01594	0.0370384	0.102898
output_COI.txt	P	chr14|2630597	0.579103539	0.600756	0.10151	0.113901	0.653845925
output_COI.txt	P	chr14|2639935	0.07290318	0.073105	0.01939	0.008764	0.109698025
output_COI.txt	P	chr14|2674607	0.797145367	0.822074	0.12543	0.153805	0.861068
output_COI.txt	P	chr14|2712258	0.03504205	0.035321	0.01026	0.017585	0.057579
output_COI.txt	P	chr14|2732630	0.099332863	0.101352	0.02342	0.015864	0.13098585
output_COI.txt	P	chr14|2733656	0.584663175	0.6056345	0.10379	0.165394	0.654088425
output_COI.txt	P	chr14|2752373	0.370892799	0.384186	0.07036	0.056999525	0.424468
output_COI.txt	P	chr14|2762933	0.552105182	0.571197	0.09622	0.113571	0.617875
output_COI.txt	P	chr14|2846037	0.012700147	0.013106	0.00808	0.001382	0.022292
output_COI.txt	P	chr14|2856580	0.124915393	0.130894	0.02799	0.017928	0.156504
output_COI.txt	P	chr14|2887523	0.073036493	0.073984	0.01859	0.00764	0.109787
output_COI.txt	P	chr14|2913485	0.10775206	0.112159	0.02477	0.023313	0.142725025
output_COI.txt	P	chr14|3043530	0.116519893	0.121165	0.02642	0.014119	0.152202
output_COI.txt	P	chr14|3045897	0.149089718	0.155366	0.03111	0.02663	0.18783785
output_COI.txt	P	chr14|3126005	0.346646454	0.358943	0.06634	0.056038	0.404813
output_COI.txt	P	chr14|3140314	0.270949792	0.281702	0.05702	0.024299	0.32911035
output_COI.txt	P	chr14|3193605	0.266436749	0.275421	0.0536	0.042074	0.321513
output_COI.txt	P	chr14|3240001	0.08965388	0.090509	0.0204	0.006982	0.11677
output_COI.txt	P	chr2|199406	0.696763513	0.722089	0.11888	0.153349	0.766548425
output_COI.txt	P	chr2|206291	0.779460037	0.801081	0.12145	0.195663	0.847675
output_COI.txt	P	chr2|276069	0.221892234	0.227933	0.04371	0.042235	0.27592935
output_COI.txt	P	chr2|278010	0.076218032	0.078998	0.01943	0.009535	0.1054295
output_COI.txt	P	chr2|292095	0.081797275	0.0839595	0.02065	0.016092	0.11269935
output_COI.txt	P	chr2|320620	0.061258976	0.060937	0.01544	0.011066	0.088341
output_COI.txt	P	chr2|322398	0.662598402	0.682675	0.10677	0.1641322	0.731562125
output_COI.txt	P	chr2|322746	0.137899095	0.140516	0.03014	0.031395	0.179499
output_COI.txt	P	chr2|322845	0.125551338	0.128105	0.0283	0.0223	0.173293125
output_COI.txt	P	chr2|322863	0.119675192	0.121951	0.0272	0.011645	0.153404
output_COI.txt	P	chr2|323022	0.115775969	0.117933	0.027	0.016758	0.152808375
output_COI.txt	P	chr2|366771	0.878328725	0.898793	0.11254	0.3255892	0.929466
output_COI.txt	P	chr2|372738	0.280222152	0.289995	0.05472	0.048033	0.335369075
output_COI.txt	P	chr2|375098	0.058939285	0.060944	0.01483	0.007192	0.083376
output_COI.txt	P	chr2|375427	0.802623329	0.823189	0.1274	0.29884815	0.876908
output_COI.txt	P	chr2|375825	0.069479549	0.070931	0.01895	0.002648	0.097433
output_COI.txt	P	chr2|375838	0.381859536	0.394457	0.07426	0.0704816	0.44756135
output_COI.txt	P	chr2|375922	0.854471486	0.870025	0.10535	0.5435788	0.911715175
output_COI.txt	P	chr2|376045	0.057790433	0.059302	0.01679	0.009399	0.085686475
output_COI.txt	P	chr2|376222	0.316725541	0.32793	0.06226	0.03766	0.37286405
output_COI.txt	P	chr2|379046	0.866298679	0.884865	0.11744	0.265224	0.924294
output_COI.txt	P	chr2|501972	0.560692812	0.578232	0.09743	0.108674	0.627775
output_COI.txt	P	chr2|503169	0.444501653	0.459543	0.08381	0.071747	0.515148
output_COI.txt	P	chr2|504300	0.042538424	0.04327	0.01183	0.007144	0.063325
output_COI.txt	P	chr2|512104	0.050333789	0.051291	0.01283	0.014012	0.074653
output_COI.txt	P	chr2|516865	0.18479263	0.192446	0.03963	0.031491	0.229466
output_COI.txt	P	chr2|519370	0.055268842	0.05728	0.01531	0.003195	0.080463
output_COI.txt	P	chr2|519382	0.179361708	0.182828	0.038	0.028215	0.229962
output_COI.txt	P	chr2|549049	0.340344551	0.350937	0.0666	0.055343	0.401097725
output_COI.txt	P	chr2|550704	0.122812581	0.128715	0.02719	0.017877975	0.162965
output_COI.txt	P	chr2|554110	0.070528069	0.070593	0.01461	0.023798	0.096009
output_COI.txt	P	chr2|558953	0.153993507	0.157548	0.03282	0.033744	0.198784
output_COI.txt	P	chr2|608790	0.422307024	0.4367915	0.07632	0.080662	0.482667825
output_COI.txt	P	chr2|617482	0.059709708	0.062127	0.01514	0.009604	0.083874
output_COI.txt	P	chr2|623146	0.061191388	0.062353	0.01564	0.022903	0.086769
output_COI.txt	P	chr2|629060	0.161338041	0.168066	0.03513	0.019695	0.204492
output_COI.txt	P	chr2|629996	0.312418597	0.324606	0.05993	0.048979	0.368027
output_COI.txt	P	chr2|630135	0.30781451	0.319935	0.06192	0.045651	0.363281
output_COI.txt	P	chr2|630150	0.312688039	0.3228705	0.06057	0.059765325	0.371213
output_COI.txt	P	chr2|630545	0.31517049	0.32775	0.06131	0.035657	0.372556125
output_COI.txt	P	chr2|630710	0.043761035	0.042128	0.0171	0.020106	0.073633
output_COI.txt	P	chr2|630737	0.311926603	0.325267	0.06031	0.062083	0.368519
output_COI.txt	P	chr2|631092	0.304191102	0.314693	0.06002	0.056509825	0.35672
output_COI.txt	P	chr2|631190	0.327920678	0.338562	0.06404	0.049459	0.3886945
output_COI.txt	P	chr2|641789	0.018147632	0.017934	0.00748	0.0065938	0.032887
output_COI.txt	P	chr2|651509	0.053768802	0.05087	0.01509	0.028619	0.083697
output_COI.txt	P	chr2|671972	0.734397335	0.756793	0.11908	0.147243	0.814997
output_COI.txt	P	chr2|693095	0.138342494	0.139548	0.02871	0.035981	0.175244
output_COI.txt	P	chr2|709850	0.088067817	0.089728	0.01914	0.02109	0.117519
output_COI.txt	P	chr2|712208	0.121060622	0.127	0.02655	0.013661	0.155031
output_COI.txt	P	chr2|797146	0.50918957	0.5271185	0.09013	0.100854	0.581491
output_COI.txt	P	chr2|798866	0.129061655	0.133878	0.02965	0.02554995	0.16730345
output_COI.txt	P	chr2|798907	0.128843218	0.1324805	0.02755	0.018673	0.167575175
output_COI.txt	P	chr2|800017	0.639755546	0.661334	0.10374	0.146844	0.711124
output_COI.txt	P	chr2|800695	0.840802898	0.866608	0.13028	0.261921	0.906688
output_COI.txt	P	chr2|805983	0.633092644	0.6556835	0.10677	0.121698	0.698934
output_COI.txt	P	chr2|814288	0.316960019	0.329801	0.06174	0.053604	0.367813
output_COI.txt	P	chr2|814329	0.309375645	0.318297	0.06309	0.047215	0.37218585
output_COI.txt	P	chr2|839620	0.473131254	0.489423	0.08788	0.068351	0.545203
output_COI.txt	P	chr2|841296	0.242794228	0.249941	0.0501	0.044876	0.303879
output_COI.txt	P	chr2|841795	0.356860477	0.371937	0.06676	0.059506	0.420781
output_COI.txt	P	chr2|841819	0.55817877	0.577224	0.09138	0.124305	0.632011
output_COI.txt	P	chr2|845795	0.514526235	0.529844	0.08847	0.095217825	0.585524
output_COI.txt	P	chr3|71323	0.068403579	0.06865	0.01594	0.013241	0.094254
output_COI.txt	P	chr3|106144	0.449553575	0.464348	0.08103	0.059733	0.513213825
output_COI.txt	P	chr3|109722	0.075966468	0.077417	0.01704	0.03337025	0.110611
output_COI.txt	P	chr3|117765	0.077152166	0.078849	0.01796	0.042372	0.104174
output_COI.txt	P	chr3|140444	0.677636173	0.700157	0.11361	0.19479305	0.745018
output_COI.txt	P	chr3|142944	0.741091576	0.761554	0.11126	0.191868	0.802915
output_COI.txt	P	chr3|183105	0.317129504	0.328522	0.06331	0.062078	0.385533
output_COI.txt	P	chr3|185604	0.13435191	0.139038	0.03158	0.010871	0.175459
output_COI.txt	P	chr3|205816	0.093862432	0.097582	0.022	0.011849	0.122937
output_COI.txt	P	chr3|241146	0.223367024	0.231522	0.04685	0.043134	0.280375
output_COI.txt	P	chr3|282671	0.06542822	0.066195	0.01541	0.028356725	0.09606
output_COI.txt	P	chr3|285065	0.146201836	0.150441	0.03063	0.022803	0.188284
output_COI.txt	P	chr3|302963	0.292181043	0.29996	0.0573	0.043378	0.349118
output_COI.txt	P	chr3|341291	0.155277702	0.157843	0.03422	0.02095	0.201327625
output_COI.txt	P	chr3|354592	0.068857909	0.071449	0.01589	0.021207	0.09494935
output_COI.txt	P	chr3|363473	0.573097721	0.592185	0.09829	0.128453	0.648773
output_COI.txt	P	chr3|363731	0.570826657	0.586284	0.09666	0.135507	0.639299
output_COI.txt	P	chr3|442821	0.171748699	0.17713	0.03954	0.019145	0.2220941
output_COI.txt	P	chr3|507008	0.281153059	0.290683	0.05313	0.05068	0.3294958
output_COI.txt	P	chr3|507451	0.538893204	0.552677	0.09112	0.110924	0.617306
output_COI.txt	P	chr3|509618	0.079573995	0.080197	0.01823	0.040209	0.108175
output_COI.txt	P	chr3|510782	0.083014926	0.083385	0.01855	0.013704	0.11933275
output_COI.txt	P	chr3|514084	0.165481839	0.170906	0.03312	0.053593	0.204975
output_COI.txt	P	chr3|622763	0.143339479	0.146844	0.03389	0.011187	0.191760725
output_COI.txt	P	chr3|645241	0.056532903	0.054624	0.01197	0.031523	0.081965
output_COI.txt	P	chr3|654452	0.458442367	0.47641	0.08561	0.0893853750000001	0.523945
output_COI.txt	P	chr3|674673	0.027657015	0.027558	0.00819	0.013942	0.045963
output_COI.txt	P	chr3|680179	0.158800333	0.1613345	0.03509	0.017073	0.202608
output_COI.txt	P	chr3|683314	0.154699271	0.162347	0.03313	0.033477	0.201051
output_COI.txt	P	chr3|730277	0.130950058	0.133168	0.02785	0.05680545	0.181238
output_COI.txt	P	chr3|749616	0.345761559	0.360417	0.06857	0.027212	0.404626
output_COI.txt	P	chr3|750795	0.428381167	0.442905	0.08018	0.07493725	0.495118
output_COI.txt	P	chr3|750882	0.158324922	0.163277	0.03382	0.017595	0.196134
output_COI.txt	P	chr3|752418	0.213743309	0.219111	0.04043	0.050359	0.266107
output_COI.txt	P	chr3|756863	0.109019159	0.111396	0.02524	0.02022	0.147771
output_COI.txt	P	chr3|796056	0.053501266	0.053587	0.01359	0.016035	0.080715775
output_COI.txt	P	chr3|805130	0.080476248	0.083629	0.02033	0.010799	0.110278
output_COI.txt	P	chr3|812699	0.064424933	0.063605	0.01726	0.013357	0.090175
output_COI.txt	P	chr3|826589	0.252956261	0.261818	0.04977	0.032449	0.30625015
output_COI.txt	P	chr3|827900	0.269433903	0.278597	0.0534	0.045861	0.326485
output_COI.txt	P	chr3|831268	0.113717324	0.118014	0.02561	0.01479	0.151622075
output_COI.txt	P	chr3|844117	0.138565653	0.140781	0.02951	0.023606	0.174629
output_COI.txt	P	chr3|849691	0.268452679	0.278754	0.05284	0.051517	0.322183
output_COI.txt	P	chr3|849850	0.32281248	0.331911	0.05998	0.074972	0.3829325
output_COI.txt	P	chr3|853052	0.457688851	0.4771875	0.08259	0.086004625	0.51903
output_COI.txt	P	chr3|879466	0.141882006	0.145079	0.03006	0.020192	0.188667
output_COI.txt	P	chr3|887238	0.107218588	0.110288	0.02523	0.011885	0.138058
output_COI.txt	P	chr3|888429	0.091680412	0.093419	0.0219	0.023629475	0.131552
output_COI.txt	P	chr3|892045	0.677066151	0.699497	0.10984	0.149306	0.750303
output_COI.txt	P	chr3|896996	0.127093953	0.130756	0.02963	0.015313	0.168124
output_COI.txt	P	chr3|897800	0.062719668	0.064318	0.01567	0.020317	0.088861
output_COI.txt	P	chr3|916719	0.08283622	0.085381	0.01979	0.014757	0.112831
output_COI.txt	P	chr3|917487	0.068304397	0.069019	0.01716	0.017148	0.093326
output_COI.txt	P	chr3|920967	0.138722775	0.14012	0.03127	0.016217	0.190366
output_COI.txt	P	chr3|924907	0.675831266	0.6922	0.10919	0.152077	0.754685
output_COI.txt	P	chr3|943993	0.183181685	0.1877695	0.03883	0.0362129	0.233436
output_COI.txt	P	chr3|946197	0.167219135	0.172742	0.03579	0.018763	0.211458775
output_COI.txt	P	chr3|988828	0.162003429	0.167448	0.03468	0.031954	0.206265
output_COI.txt	P	chr4|130689	0.073112592	0.074175	0.01793	0.018137	0.106816
output_COI.txt	P	chr4|138491	0.273980951	0.2840365	0.05261	0.075009725	0.327192
output_COI.txt	P	chr4|141896	0.603434795	0.6225845	0.10168	0.121887	0.669536
output_COI.txt	P	chr4|143683	0.336117179	0.3477005	0.06389	0.0568414	0.391862
output_COI.txt	P	chr4|143869	0.194043221	0.20066	0.04198	0.03144765	0.242595
output_COI.txt	P	chr4|144991	0.060012548	0.060998	0.01509	0.02043	0.092042
output_COI.txt	P	chr4|187225	0.087125172	0.089978	0.0215	0.018732	0.1144231
output_COI.txt	P	chr4|208960	0.769880719	0.7926315	0.1262	0.16075	0.837183
output_COI.txt	P	chr4|242143	0.235996312	0.247695	0.04723	0.056151325	0.290284
output_COI.txt	P	chr4|249905	0.177417225	0.183207	0.03962	0.018276	0.229828
output_COI.txt	P	chr4|358245	0.123024376	0.127115	0.02774	0.02434615	0.159793
output_COI.txt	P	chr4|390170	0.051827073	0.052064	0.01562	0.00786	0.077771225
output_COI.txt	P	chr4|413424	0.010909854	0.008873	0.00948	0.001387	0.02442
output_COI.txt	P	chr4|415158	0.027447447	0.027489	0.01054	0.007334	0.048702
output_COI.txt	P	chr4|418411	0.29754218	0.309053	0.0623	0.044415	0.356436775
output_COI.txt	P	chr4|487211	0.740567441	0.76123	0.11806	0.201443	0.812314
output_COI.txt	P	chr4|514993	0.327598413	0.339837	0.06251	0.064236225	0.393762
output_COI.txt	P	chr4|515065	0.053607598	0.055043	0.01274	0.014121	0.07740375
output_COI.txt	P	chr4|515611	0.070338677	0.069492	0.0199	0.012069	0.106729125
output_COI.txt	P	chr4|515842	0.669811109	0.693485	0.11017	0.1720722	0.732657
output_COI.txt	P	chr4|516697	0.077402658	0.077468	0.01693	0.02052	0.106166
output_COI.txt	P	chr4|529482	0.253628727	0.262663	0.05324	0.039618	0.314894
output_COI.txt	P	chr4|538180	0.072864554	0.073792	0.01701	0.012478	0.099751
output_COI.txt	P	chr4|625475	0.108465795	0.111655	0.02635	0.009196	0.14894945
output_COI.txt	P	chr4|630638	0.220028755	0.228662	0.04718	0.034502	0.271237
output_COI.txt	P	chr4|630923	0.226740838	0.23267	0.04626	0.033472	0.27756
output_COI.txt	P	chr4|635087	0.682379763	0.708767	0.11474	0.169661	0.744643
output_COI.txt	P	chr4|659190	0.611161612	0.629104	0.09827	0.140325	0.672989025
output_COI.txt	P	chr4|668673	0.807616122	0.830466	0.11479	0.294745	0.873671175
output_COI.txt	P	chr4|673790	0.156011181	0.161682	0.0334	0.024829	0.201827
output_COI.txt	P	chr4|683072	0.45074599	0.466137	0.08392	0.086382	0.51831375
output_COI.txt	P	chr4|684674	0.108459208	0.112411	0.02562	0.022891	0.141817
output_COI.txt	P	chr4|691520	0.042340852	0.043596	0.01324	0.006621	0.0657263
output_COI.txt	P	chr4|692160	0.503608856	0.5159225	0.083	0.112165	0.567618
output_COI.txt	P	chr4|738775	0.65802733	0.680177	0.11304	0.127177	0.7297561
output_COI.txt	P	chr4|748262	0.871609393	0.891811	0.11751	0.401853875	0.921616
output_COI.txt	P	chr4|767099	0.643990138	0.659252	0.10661	0.116345	0.718478
output_COI.txt	P	chr4|776030	0.063771955	0.064501	0.01611	0.01144	0.090124575
output_COI.txt	P	chr4|781969	0.085344349	0.089171	0.02162	0.013523	0.116318675
output_COI.txt	P	chr4|787660	0.09530531	0.097653	0.02191	0.020224	0.1248111
output_COI.txt	P	chr4|788194	0.253302092	0.263761	0.05055	0.04124545	0.30336045
output_COI.txt	P	chr4|789241	0.057739734	0.057533	0.01614	0.006308	0.084337
output_COI.txt	P	chr4|791143	0.36949532	0.381457	0.07063	0.05427	0.43042
output_COI.txt	P	chr4|793904	0.558610296	0.574905	0.09506	0.11302335	0.635576
output_COI.txt	P	chr4|797704	0.38189328	0.394009	0.0712	0.055655	0.449112
output_COI.txt	P	chr4|802705	0.679857448	0.703247	0.1184	0.137606	0.750935
output_COI.txt	P	chr4|832143	0.210211679	0.219927	0.04417	0.02671	0.256890075
output_COI.txt	P	chr4|835428	0.498464056	0.513931	0.08799	0.10859935	0.568618325
output_COI.txt	P	chr4|836490	0.064642471	0.063656	0.01693	0.009141	0.092051
output_COI.txt	P	chr4|838218	0.165279955	0.172821	0.0344	0.0374525	0.208678875
output_COI.txt	P	chr4|856066	0.064132833	0.067574	0.01618	0.013791275	0.09627
output_COI.txt	P	chr4|856599	0.623137621	0.641939	0.10131	0.165458	0.690643725
output_COI.txt	P	chr4|865237	0.079893771	0.08279	0.01707	0.031841	0.107721
output_COI.txt	P	chr4|865912	0.108931414	0.112579	0.02479	0.020364	0.148681
output_COI.txt	P	chr4|884153	0.643697542	0.65899	0.10209	0.135599	0.711233
output_COI.txt	P	chr4|889062	0.685991502	0.709433	0.11217	0.156135	0.748946725
output_COI.txt	P	chr4|897462	0.076340005	0.077807	0.01893	0.024253	0.108328
output_COI.txt	P	chr4|898407	0.634442571	0.650186	0.10398	0.13727935	0.704922
output_COI.txt	P	chr4|899970	0.454400156	0.46811	0.07533	0.122437	0.519134
output_COI.txt	P	chr4|910225	0.379217838	0.394901	0.06863	0.080984	0.435926
output_COI.txt	P	chr4|925627	0.460112924	0.471923	0.07788	0.104511	0.532301
output_COI.txt	P	chr4|927454	0.430335834	0.442281	0.0777	0.085973	0.502778
output_COI.txt	P	chr4|930011	0.050851984	0.051648	0.01546	0.002491	0.075807
output_COI.txt	P	chr4|932894	0.092419736	0.096007	0.02135	0.013457	0.120551
output_COI.txt	P	chr4|933875	0.16250062	0.166169	0.03508	0.017115	0.204793625
output_COI.txt	P	chr4|989663	0.074370309	0.075104	0.01853	0.025522	0.104147475
output_COI.txt	P	chr4|992024	0.286420088	0.297553	0.05328	0.063115	0.33688925
output_COI.txt	P	chr4|1029658	0.06846338	0.069971	0.01795	0.014339	0.10041595
output_COI.txt	P	chr4|1032346	0.205094578	0.212124	0.04329	0.029495	0.261123
output_COI.txt	P	chr4|1032565	0.135346551	0.139405	0.02896	0.026765	0.176429
output_COI.txt	P	chr4|1032592	0.579715826	0.599357	0.09713	0.116002	0.645389
output_COI.txt	P	chr4|1035493	0.224938577	0.232933	0.04926	0.029511	0.277485
output_COI.txt	P	chr4|1035499	0.090478517	0.09334	0.01797	0.038918	0.117384875
output_COI.txt	P	chr4|1036984	0.703024636	0.725536	0.11712	0.169726	0.776429925
output_COI.txt	P	chr4|1037890	0.267014497	0.277679	0.05128	0.04457	0.312180375
output_COI.txt	P	chr4|1038820	0.183726068	0.189025	0.04041	0.032174	0.231497
output_COI.txt	P	chr4|1049838	0.026578427	0.025636	0.01023	0.004801	0.047715
output_COI.txt	P	chr4|1050905	0.027801238	0.024644	0.0127	0.01637	0.043259
output_COI.txt	P	chr4|1065188	0.110882849	0.1137795	0.0257	0.018893	0.149299
output_COI.txt	P	chr4|1071662	0.074032985	0.076933	0.01867	0.011681	0.104711
output_COI.txt	P	chr4|1082657	0.388144174	0.402822	0.07241	0.0728949	0.452894
output_COI.txt	P	chr4|1089818	0.598798259	0.616623	0.10103	0.139599	0.664211375
output_COI.txt	P	chr4|1096152	0.67148556	0.684758	0.10498	0.174739275	0.736779825
output_COI.txt	P	chr4|1097601	0.068849045	0.067748	0.01742	0.011538	0.098478
output_COI.txt	P	chr4|1102926	0.064840265	0.064937	0.01523	0.030511	0.088824775
output_COI.txt	P	chr4|1113532	0.097099473	0.10003	0.02201	0.033408	0.127331
output_COI.txt	P	chr4|1113552	0.612963119	0.63207	0.106	0.133318	0.698051
output_COI.txt	P	chr4|1121457	0.960333449	0.973348	0.09163	0.8447856	0.986652
output_COI.txt	P	chr4|1122147	0.67435552	0.694504	0.10949	0.188996525	0.749334925
output_COI.txt	P	chr4|1123679	0.83870541	0.86212	0.11688	0.28709	0.893225
output_COI.txt	P	chr4|1124303	0.145562547	0.149964	0.03087	0.034628	0.18643
output_COI.txt	P	chr4|1124379	0.13932304	0.145117	0.02911	0.028457	0.177871
output_COI.txt	P	chr4|1125973	0.961776168	0.976211	0.09592	0.938451525	0.99345
output_COI.txt	P	chr4|1128499	0.057994159	0.0592955	0.0134	0.011706	0.081917075
output_COI.txt	P	chr5|132201	0.419930657	0.43174	0.07603	0.094609	0.48562735
output_COI.txt	P	chr5|144161	0.614156043	0.632365	0.10134	0.11358	0.680242
output_COI.txt	P	chr5|146696	0.850530683	0.871386	0.11906	0.271831	0.908314
output_COI.txt	P	chr5|158020	0.268558276	0.276589	0.0559	0.025642	0.327836225
output_COI.txt	P	chr5|198142	0.472537376	0.487995	0.07972	0.090651	0.5369618
output_COI.txt	P	chr5|224735	0.067174171	0.067423	0.01873	0.007921	0.101254
output_COI.txt	P	chr5|277520	0.069122294	0.071036	0.01839	0.015588775	0.097452
output_COI.txt	P	chr5|324155	0.125931063	0.13146	0.02686	0.019792	0.164944
output_COI.txt	P	chr5|345188	0.530655443	0.549719	0.09505	0.1018618	0.597710825
output_COI.txt	P	chr5|350933	0.140211407	0.145683	0.03181	0.020461	0.18428155
output_COI.txt	P	chr5|351005	0.289100859	0.301407	0.05478	0.062167	0.351056
output_COI.txt	P	chr5|352439	0.266838838	0.277556	0.05214	0.042522	0.31330635
output_COI.txt	P	chr5|364200	0.643864004	0.662557	0.10647	0.14127	0.717769
output_COI.txt	P	chr5|369740	0.235578954	0.244125	0.04682	0.055296	0.289243
output_COI.txt	P	chr5|385372	0.555441739	0.576004	0.09986	0.120722275	0.629449
output_COI.txt	P	chr5|391225	0.081111604	0.084117	0.01896	0.024501	0.110355
output_COI.txt	P	chr5|397372	0.074180539	0.074175	0.02017	0.017565	0.105978
output_COI.txt	P	chr5|398584	0.557351299	0.575748	0.09887	0.116712	0.624562075
output_COI.txt	P	chr5|404998	0.094231065	0.0983665	0.02524	0.003018	0.12853725
output_COI.txt	P	chr5|426361	0.102875205	0.1065725	0.02293	0.020734	0.134546
output_COI.txt	P	chr5|472369	0.366849012	0.379823	0.06803	0.068398	0.4358999
output_COI.txt	P	chr5|474904	0.587439622	0.606062	0.09898	0.103312	0.657817
output_COI.txt	P	chr5|476050	0.095157509	0.096357	0.02351	0.010871	0.131966375
output_COI.txt	P	chr5|477271	0.193066477	0.198434	0.03824	0.03582	0.242121
output_COI.txt	P	chr5|477676	0.207025274	0.213681	0.04099	0.041625	0.253892625
output_COI.txt	P	chr5|477900	0.160779158	0.164609	0.03447	0.029031	0.205355225
output_COI.txt	P	chr5|501445	0.021622645	0.021175	0.00785	0.007842	0.036488
output_COI.txt	P	chr5|503395	0.049365909	0.049979	0.0129	0.024196	0.072153
output_COI.txt	P	chr5|507871	0.06816662	0.069917	0.01749	0.0106	0.096072
output_COI.txt	P	chr5|512965	0.102265389	0.105581	0.02527	0.016579	0.140284
output_COI.txt	P	chr5|564993	0.114435618	0.116495	0.02783	0.016989	0.160083
output_COI.txt	P	chr5|571202	0.122101599	0.127092	0.02754	0.017798	0.157744
output_COI.txt	P	chr5|585378	0.045394442	0.047248	0.0135	0.006114	0.069896
output_COI.txt	P	chr5|598347	0.242634548	0.253074	0.04921	0.048492	0.294753
output_COI.txt	P	chr5|613888	0.150586337	0.155355	0.03267	0.016305	0.190558
output_COI.txt	P	chr5|614723	0.169893861	0.175409	0.03524	0.03225	0.214079475
output_COI.txt	P	chr5|622364	0.730255862	0.753114	0.11828	0.140062	0.795092
output_COI.txt	P	chr5|626470	0.223927646	0.231475	0.04452	0.043406	0.276585
output_COI.txt	P	chr5|632372	0.268361803	0.277681	0.05154	0.059974	0.3192366
output_COI.txt	P	chr5|635277	0.177391667	0.1825495	0.03687	0.053066	0.223208
output_COI.txt	P	chr5|673560	0.466562053	0.480079	0.07979	0.105957	0.528815
output_COI.txt	P	chr5|679399	0.251289948	0.260959	0.0518	0.055044	0.301801
output_COI.txt	P	chr5|680745	0.601023911	0.61999	0.09457	0.16621155	0.667034
output_COI.txt	P	chr5|697362	0.063794846	0.064758	0.01638	0.014767	0.091358
output_COI.txt	P	chr5|719091	0.085817177	0.08534	0.02076	0.021003	0.123251
output_COI.txt	P	chr5|734301	0.720894259	0.74363	0.11408	0.1505805	0.789986
output_COI.txt	P	chr5|743364	0.056884531	0.055899	0.0144	0.03141865	0.081809
output_COI.txt	P	chr5|765857	0.028252947	0.029491	0.0089	0.004093	0.046648
output_COI.txt	P	chr5|771157	0.081190084	0.083261	0.02072	0.006526	0.115936
output_COI.txt	P	chr5|776283	0.046866988	0.046852	0.01369	0.00454	0.070839
